,id,value,mesure,Year
0,1,0.05921052631578947,in_deg_cent,2019
1,27,0.039473684210526314,in_deg_cent,2019
2,174,0.039473684210526314,in_deg_cent,2019
3,141,0.02631578947368421,in_deg_cent,2019
4,18,0.02631578947368421,in_deg_cent,2019
5,182,0.02631578947368421,in_deg_cent,2019
6,266,0.02631578947368421,in_deg_cent,2019
7,158,0.019736842105263157,in_deg_cent,2019
8,217,0.019736842105263157,in_deg_cent,2019
9,126,0.019736842105263157,in_deg_cent,2019
10,134,0.019736842105263157,in_deg_cent,2019
11,136,0.019736842105263157,in_deg_cent,2019
12,145,0.019736842105263157,in_deg_cent,2019
13,139,0.019736842105263157,in_deg_cent,2019
14,206,0.019736842105263157,in_deg_cent,2019
15,208,0.019736842105263157,in_deg_cent,2019
16,16,0.019736842105263157,in_deg_cent,2019
17,185,0.019736842105263157,in_deg_cent,2019
18,111,0.013157894736842105,in_deg_cent,2019
19,312,0.013157894736842105,in_deg_cent,2019
20,38,0.013157894736842105,in_deg_cent,2019
21,295,0.013157894736842105,in_deg_cent,2019
22,183,0.013157894736842105,in_deg_cent,2019
23,35,0.013157894736842105,in_deg_cent,2019
24,459,0.013157894736842105,in_deg_cent,2019
25,310,0.013157894736842105,in_deg_cent,2019
26,147,0.013157894736842105,in_deg_cent,2019
27,163,0.013157894736842105,in_deg_cent,2019
28,165,0.013157894736842105,in_deg_cent,2019
29,167,0.013157894736842105,in_deg_cent,2019
30,36,0.013157894736842105,in_deg_cent,2019
31,270,0.013157894736842105,in_deg_cent,2019
32,43,0.013157894736842105,in_deg_cent,2019
33,356,0.013157894736842105,in_deg_cent,2019
34,19,0.013157894736842105,in_deg_cent,2019
35,47,0.013157894736842105,in_deg_cent,2019
36,255,0.013157894736842105,in_deg_cent,2019
37,369,0.013157894736842105,in_deg_cent,2019
38,319,0.006578947368421052,in_deg_cent,2019
39,197,0.006578947368421052,in_deg_cent,2019
40,398,0.006578947368421052,in_deg_cent,2019
41,391,0.006578947368421052,in_deg_cent,2019
42,402,0.006578947368421052,in_deg_cent,2019
43,437,0.006578947368421052,in_deg_cent,2019
44,202,0.006578947368421052,in_deg_cent,2019
45,232,0.006578947368421052,in_deg_cent,2019
46,239,0.006578947368421052,in_deg_cent,2019
47,460,0.006578947368421052,in_deg_cent,2019
48,194,0.006578947368421052,in_deg_cent,2019
49,443,0.006578947368421052,in_deg_cent,2019
50,449,0.006578947368421052,in_deg_cent,2019
51,187,0.006578947368421052,in_deg_cent,2019
52,186,0.006578947368421052,in_deg_cent,2019
53,463,0.006578947368421052,in_deg_cent,2019
54,465,0.006578947368421052,in_deg_cent,2019
55,242,0.006578947368421052,in_deg_cent,2019
56,212,0.006578947368421052,in_deg_cent,2019
57,209,0.006578947368421052,in_deg_cent,2019
58,211,0.006578947368421052,in_deg_cent,2019
59,299,0.006578947368421052,in_deg_cent,2019
60,359,0.006578947368421052,in_deg_cent,2019
61,10,0.006578947368421052,in_deg_cent,2019
62,464,0.006578947368421052,in_deg_cent,2019
63,262,0.006578947368421052,in_deg_cent,2019
64,357,0.006578947368421052,in_deg_cent,2019
